2025-06-30 03:10:30,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7767883776, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6784303104, 'system_cpu_percent': 10.6, 'net_bytes_sent_delta': 94876, 'net_bytes_recv_delta': 343216}"
2025-06-30 03:10:32,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 33, 'timestamp': 1751235032973}"
2025-06-30 03:11:00,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7593672704, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6755041280, 'system_cpu_percent': 13.9, 'net_bytes_sent_delta': 71337, 'net_bytes_recv_delta': 124034}"
2025-06-30 03:11:02,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 33, 'timestamp': 1751235062973}"
2025-06-30 03:11:30,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7686078464, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6866763776, 'system_cpu_percent': 15.6, 'net_bytes_sent_delta': 1120191, 'net_bytes_recv_delta': 779556}"
2025-06-30 03:11:39,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7575224320, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6782435328, 'system_cpu_percent': 0.0, 'net_bytes_sent_delta': 0, 'net_bytes_recv_delta': 0}"
2025-06-30 03:11:41,windowCreated,"{'type': 'windowCreated', 'windowId': 1426749866, 'focused': False, 'state': 'normal', 'timestamp': 1751235101878}"
2025-06-30 03:11:41,tabCreated,"{'type': 'tabCreated', 'tabId': 1426749867, 'url': 'unknown', 'windowId': 1426749866, 'timestamp': 1751235101878}"
2025-06-30 03:11:41,tabSwitched,"{'type': 'tabSwitched', 'fromTab': None, 'toTab': 1426749867, 'timestamp': 1751235101878}"
2025-06-30 03:11:41,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426749866, 'tabIds': [1426749867], 'timestamp': 1751235101878}"
2025-06-30 03:11:41,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749866, 'timestamp': 1751235101878}"
2025-06-30 03:11:41,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749867, 'url': 'chrome://newtab/', 'windowId': 1426749866, 'timestamp': 1751235101907}"
2025-06-30 03:11:42,tabCreated,"{'type': 'tabCreated', 'tabId': 1426749868, 'url': 'unknown', 'windowId': 1426749866, 'timestamp': 1751235102424}"
2025-06-30 03:11:42,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749868, 'url': 'https://app.skipper.co/', 'windowId': 1426749866, 'timestamp': 1751235102435}"
2025-06-30 03:11:42,tabTitleChanged,"{'type': 'tabTitleChanged', 'tabId': 1426749868, 'title': 'Skipper', 'windowId': 1426749866, 'timestamp': 1751235102441}"
2025-06-30 03:11:44,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426749867, 'windowId': 1426749866, 'isWindowClosing': True, 'timestamp': 1751235104392}"
2025-06-30 03:11:44,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426749868, 'windowId': 1426749866, 'isWindowClosing': True, 'timestamp': 1751235104392}"
2025-06-30 03:11:44,windowRemoved,"{'type': 'windowRemoved', 'windowId': 1426749866, 'timestamp': 1751235104402}"
2025-06-30 03:11:46,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749613, 'timestamp': 1751235106950}"
2025-06-30 03:11:48,tabDuration,"{'type': 'tabDuration', 'tabId': 1426749867, 'duration': 1724, 'timestamp': 1751235108674}"
2025-06-30 03:11:48,tabSwitched,"{'type': 'tabSwitched', 'fromTab': 1426749867, 'toTab': 1426749624, 'timestamp': 1751235108674}"
2025-06-30 03:11:48,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426749613, 'tabIds': [1426749624], 'timestamp': 1751235108674}"
2025-06-30 03:12:09,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7850655744, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6797541376, 'system_cpu_percent': 16.8, 'net_bytes_sent_delta': 507388, 'net_bytes_recv_delta': 1079714}"
2025-06-30 03:12:20,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 33, 'timestamp': 1751235140422}"
2025-06-30 03:12:39,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7532888064, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6900482048, 'system_cpu_percent': 16.3, 'net_bytes_sent_delta': 786967, 'net_bytes_recv_delta': 2053835}"
2025-06-30 03:12:50,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 33, 'timestamp': 1751235170424}"
2025-06-30 03:13:09,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7585169408, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6841696256, 'system_cpu_percent': 11.0, 'net_bytes_sent_delta': 211410, 'net_bytes_recv_delta': 744600}"
2025-06-30 03:13:20,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 33, 'timestamp': 1751235200420}"
2025-06-30 03:13:39,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7472971776, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6721077248, 'system_cpu_percent': 7.0, 'net_bytes_sent_delta': 54000, 'net_bytes_recv_delta': 25375}"
2025-06-30 03:14:31,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 7338082304, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6872137728, 'system_cpu_percent': 0.0, 'net_bytes_sent_delta': 0, 'net_bytes_recv_delta': 0}"
2025-06-30 03:14:38,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749613, 'timestamp': 1751235278684}"
2025-06-30 03:14:51,windowFocused,"{'type': 'windowFocused', 'windowId': 1426749613, 'timestamp': 1751235291908}"
2025-06-30 03:15:01,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 8046034944, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 6820904960, 'system_cpu_percent': 10.6, 'net_bytes_sent_delta': 74918, 'net_bytes_recv_delta': 580904}"
